Chl ID,System,Channel,Port Type,Service,Type,LCID,Update Date,View,Action
1138240101,BARUIPUR NODE 3_10.123.138.240,1.1,E1,-,Unbound,-,-,View,Add
1138240102,BARUIPUR NODE 3_10.123.138.240,1.2,E1,-,Unbound,-,-,View,Add
1138240201,BARUIPUR NODE 3_10.123.138.240,2.1,E1,-,Unbound,-,-,View,Add
1138240202,BARUIPUR NODE 3_10.123.138.240,2.2,E1,-,Unbound,-,-,View,Add
1138240103,BARUIPUR NODE 3_10.123.138.240,1.3,FE/GE(E),-,Unbound,-,-,View,Add
1138240104,BARUIPUR NODE 3_10.123.138.240,1.4,FE/GE(E),CTD_HNV_BARUIPUR NODE 3_10.123.138.240/1.4-CTD_HNV_BARUIPUR NODE 4_10.123.138.241/1.3,CPAN DL,-,2025-11-19,View,Add
1138240203,BARUIPUR NODE 3_10.123.138.240,2.3,FE/GE(E),BARUIPUR EXCH,BTS 4G,-,2025-11-19,View,Add
1138240204,BARUIPUR NODE 3_10.123.138.240,2.4,FE/GE(E),BARUIPUR EXCH,BTS 4G,-,2025-11-19,View,Add
1138240105,BARUIPUR NODE 3_10.123.138.240,1.5,GE(O),BARUIPUR MADARHAT,BTS 2G,-,2025-11-19,View,Add
1138240105,BARUIPUR NODE 3_10.123.138.240,1.5,GE(O),BARUIPUR MADARHAT,BTS 3G,-,2025-11-19,View,Add
1138240106,BARUIPUR NODE 3_10.123.138.240,1.6,GE(O),Baruipur_Madarhat-II,BTS 2G,-,2025-11-19,View,Add
1138240106,BARUIPUR NODE 3_10.123.138.240,1.6,GE(O),Baruipur Madarhat II,BTS 4G,-,2025-11-19,View,Add
1138240205,BARUIPUR NODE 3_10.123.138.240,2.5,GE(O),-,Unbound,-,-,View,Add
1138240206,BARUIPUR NODE 3_10.123.138.240,2.6,GE(O),-,Unbound,-,-,View,Add
