Chl ID,System,Channel,Port Type,Service,Type,LCID,Update Date,View,Action
1138243101,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,1.1,E1,-,Unbound,-,-,View,Add
1138243102,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,1.2,E1,-,Unbound,-,-,View,Add
1138243201,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,2.1,E1,-,Unbound,-,-,View,Add
1138243202,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,2.2,E1,-,Unbound,-,-,View,Add
1138243103,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,1.3,FE/GE(E),CTD_HNV_BARUIPUR BAZAR BTS NODE 2_10.123.138.243/1.3-CTD_HNV_BARUIPUR BAZAR BTS NODE 1_10.123.138.242/1.4,CPAN DL,-,2025-11-19,View,Add
1138243104,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,1.4,FE/GE(E),-,Unbound,-,-,View,Add
1138243203,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,2.3,FE/GE(E),-,Unbound,-,-,View,Add
1138243204,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,2.4,FE/GE(E),BARUIPUR STATION BAZAR,BTS 4G,-,2025-11-19,View,Add
1138243105,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,1.5,GE(O),1000377962_BARUIPUR_COURT_138.243/1.5_138.1/3.7_3722_,LEASED CKT,1000377962,2025-11-19,View,Add
1138243106,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,1.6,GE(O),1000293485_BRP_ADSR_138.243/1.6_138.65/3.8_3822,LEASED CKT,1000293485,2025-11-19,View,Add
1138243205,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,2.5,GE(O),CTD_HNV_BARUIPUR BAZAR BTS NODE 2_10.123.138.243/2.5-CTD_HNV_GOBINDAPUR_10.123.138.195/4.5,CPAN DL,-,2025-11-19,View,Add
1138243206,BARUIPUR BAZAR BTS NODE 2_10.123.138.243,2.6,GE(O),BARUIPUR STATION BAZAR,BTS 3G,-,2025-11-19,View,Add
