Chl ID,System,Channel,Port Type,Service,Type,LCID,Update Date,View,Action
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARUIPUR (NIRALA ROAD),BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARUIPUR DUTTAPARA,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARUIPUR MADARHAT ROAD,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-KHODAR BAZAR,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-Baruipur Madarhat II,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARUIPUR MADARHAT,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-MANDALPADA,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARUIPUR EXCH,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARUIPUR (NIRALA ROAD),BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARUIPUR DUTTAPARA,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARUIPUR MADARHAT ROAD,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-KHODAR BAZAR,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-Baruipur Madarhat II,BTS 4G,-,-,View,Add
2004081101009,Baruipur -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARUIPUR MADARHAT,BTS 4G,-,-,View,Add
