Chl ID,System,Channel,Port Type,Service,Type,LCID,Update Date,View,Action
2004067101004,Harinavi -B3(CAT2) /1,ETH-1-1-4,1G,BTS 4G-BADE HOOGHLY,BTS 4G,-,-,View,Add
2004067101005,Harinavi -B3(CAT2) /1,ETH-1-1-5,1G,BTS 4G-SARMASTAPUR,BTS 4G,-,-,View,Add
2004067101005,Harinavi -B3(CAT2) /1,ETH-1-1-5,1G,BTS 4G-CHOWHATI POLEHAT,BTS 4G,-,-,View,Add
2004067101005,Harinavi -B3(CAT2) /1,ETH-1-1-5,1G,BTS 4G-MALANCHA_CHANDPUR,BTS 4G,-,-,View,Add
2004067101005,Harinavi -B3(CAT2) /1,ETH-1-1-5,1G,BTS 4G-BARUIPUR RAIL CROSSING,BTS 4G,-,-,View,Add
2004067101006,Harinavi -B3(CAT2) /1,ETH-1-1-6,1G,BTS 4G-SARMASTAPUR,BTS 4G,-,-,View,Add
2004067101006,Harinavi -B3(CAT2) /1,ETH-1-1-6,1G,BTS 4G-CHOWHATI POLEHAT,BTS 4G,-,-,View,Add
2004067101006,Harinavi -B3(CAT2) /1,ETH-1-1-6,1G,BTS 4G-MALANCHA_CHANDPUR,BTS 4G,-,-,View,Add
2004067101007,Harinavi -B3(CAT2) /1,ETH-1-1-7,1G,BTS 4G-RAMCHANDRAPUR,BTS 4G,-,-,View,Add
2004067101007,Harinavi -B3(CAT2) /1,ETH-1-1-7,1G,BTS 4G-GARIA MAIN ROAD,BTS 4G,-,-,View,Add
2004067101007,Harinavi -B3(CAT2) /1,ETH-1-1-7,1G,BTS 4G-JAGATDAL-2,BTS 4G,-,-,View,Add
2004067101008,Harinavi -B3(CAT2) /1,ETH-1-1-8,1G,BTS 4G-SHALIMAR CHEMICAL,BTS 4G,-,-,View,Add
2004067101008,Harinavi -B3(CAT2) /1,ETH-1-1-8,1G,BTS 4G-Narendrapur BSC,BTS 4G,-,-,View,Add
2004067101008,Harinavi -B3(CAT2) /1,ETH-1-1-8,1G,BTS 4G-NARENDRAPUR,BTS 4G,-,-,View,Add
2004067101008,Harinavi -B3(CAT2) /1,ETH-1-1-8,1G,BTS 4G-Narendrapur,BTS 4G,-,-,View,Add
2004067101009,Harinavi -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-RAJPUR SARKAR PARA,BTS 4G,-,-,View,Add
2004067101009,Harinavi -B3(CAT2) /1,ETH-1-1-9,1G,BTS 4G-BARENDRA PARA,BTS 4G,-,-,View,Add
